sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,Quantity,available_rent_bikes,latitude,longitude,available_return_bikes,collect_time
500107002,YouBike2.0_圓山風景區,中山區,2026-01-15 22:08:16,北安路/北安路77巷口(西北側),Zhongshan Dist,YouBike2.0_Yuanshan Scenic Area,Bei'an Rd./Ln. 77， Bei'an Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:08:16,2026-01-15,15,1,25.07805,121.5295,14,2026-01-16 00:37:25
500107003,YouBike2.0_樂群二堤頂大道口,中山區,2026-01-15 18:31:17,堤頂大道二段382號(旁),Zhongshan Dist,YouBike2.0_Lequn 2nd & Tiding Blvd. Intersection,No. 382， Tiding Blvd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 18:31:17,2026-01-15,20,6,25.0803,121.56251,14,2026-01-16 00:37:25
500107004,YouBike2.0_劍潭社區,中山區,2026-01-15 09:51:16,通北街146巷2弄2號(對面公園),Zhongshan Dist,YouBike2.0_Jiantan Community,No. 2， Aly. 2， Ln. 146， Tongbei St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 09:51:16,2026-01-15,13,4,25.08524,121.53748,9,2026-01-16 00:37:25
500107005,YouBike2.0_培英公園,中山區,2026-01-15 16:58:16,崇實路/大直街62巷(東南側),Zhongshan Dist,YouBike2.0_Peiying Park,Chongshi/Ln. 62， Dajhih St. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 16:58:16,2026-01-15,40,25,25.08258,121.54462,15,2026-01-16 00:37:25
500107006,YouBike2.0_樂群二明水路口,中山區,2026-01-15 23:50:04,樂群二路/明水路口(東北側),Zhongshan Dist,YouBike2.0_Lequn 2nd & Mingshui Rd. Intersection,Lequn 2nd/Mingshui Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:50:04,2026-01-15,20,6,25.08009,121.55226,13,2026-01-16 00:37:25
500107007,YouBike2.0_北安大直街口,中山區,2026-01-15 23:20:03,北安路676號前人行道,Zhongshan Dist,YouBike2.0_Bei'an & Dajhih St. Intersection,No. 676， Bei'an Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:20:03,2026-01-15,63,16,25.08474,121.54968,47,2026-01-16 00:37:25
500107008,YouBike2.0_捷運劍南路站(2號出口),中山區,2026-01-16 00:15:16,捷運劍南路站(2號出口)旁,Zhongshan Dist,YouBike2.0_MRT Jiannan Rd. Station (Exit 2),No. 11， Jingye 3rd Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:15:16,2026-01-16,40,1,25.084751813542,121.555090270105,39,2026-01-16 00:37:25
500107009,YouBike2.0_樂群二敬業三路口,中山區,2026-01-15 23:00:01,敬業三路155號(前),Zhongshan Dist,YouBike2.0_Lequn 2nd & Jingye 3rd Rd. Intersection,No. 155， Jingye 3rd Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:00:01,2026-01-15,20,4,25.07985,121.55609,16,2026-01-16 00:37:25
500107010,YouBike2.0_樂群二敬業四路口,中山區,2026-01-15 23:20:03,樂群二路186號,Zhongshan Dist,YouBike2.0_Lequn 2nd & Jingye 4th Rd. Intersection,No. 186， Lecyun 2nd Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:20:03,2026-01-15,36,22,25.07976,121.55813,14,2026-01-16 00:37:25
500107011,YouBike2.0_捷運大直站(3號出口),中山區,2026-01-15 23:40:03,北安路536號(旁),Zhongshan Dist,YouBike2.0_Dazhi Station (Exit 3),No. 536， Bei'an Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:40:03,2026-01-15,34,17,25.07923,121.5473,17,2026-01-16 00:37:25
500107012,YouBike2.0_復興市民路口,中山區,2026-01-16 00:03:17,復興南路一段36-9號前人行道,Zhongshan Dist,YouBike2.0_Fuxing Rd. & Civic Blvd. Intersection,No. 36-9， Sec. 1， Fuxing S. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:03:17,2026-01-16,52,1,25.04585,121.54375,51,2026-01-16 00:37:25
500107013,YouBike2.0_南京遼寧街口,中山區,2026-01-16 00:20:04,南京東路三段189號(對面),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Liaoning St. Intersection,No. 189， Sec. 3， Nanjing E. Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:20:04,2026-01-16,42,1,25.05176,121.54217,40,2026-01-16 00:37:25
500107014,YouBike2.0_伊通長安路口,中山區,2026-01-15 22:10:02,伊通街/長安東路二段(西南側路側),Zhongshan Dist,YouBike2.0_Yitong St. & Chang'an Rd. Intersection,Yitong St. & Sec. 2， Chang'an E Rd. Intersection (Southwest),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:10:02,2026-01-15,21,7,25.04833,121.53469,14,2026-01-16 00:37:25
500107015,YouBike2.0_新生長安路口,中山區,2026-01-15 12:20:02,新生北路一段/長安東路二段交叉口(北側),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Chang'an Rd. Intersection,Sec.1， Xinsheng N. Rd. & Sec. 2， Chang'an E Rd. Intersection (North),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 12:20:02,2026-01-15,44,10,25.04861,121.52935,34,2026-01-16 00:37:25
500107016,YouBike2.0_市民林森路口,中山區,2026-01-16 00:00:02,市民大道二段/林森北路(東北側),Zhongshan Dist,YouBike2.0_Civic Blvd. & Linsen Rd. Intersection,Sec. 2， Civic Blvd. & Linsen N Rd. Intersection (NorthEast),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:00:02,2026-01-16,69,43,25.04765,121.52589,25,2026-01-16 00:37:25
500107017,YouBike2.0_南京新生路口,中山區,2026-01-16 00:10:03,新生北路一段/南京東路一段口(橋墩下方),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Xinsheng Rd. Intersection,Sec.1， Xinsheng N. Rd. & Sec. 1， Nanjing E. Rd. Intersection (Under Bridge),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:10:03,2026-01-16,36,18,25.05194,121.52766,18,2026-01-16 00:37:25
500107018,YouBike2.0_一江公園,中山區,2026-01-15 19:32:16,一江街/松江路132巷口(西北側),Zhongshan Dist,YouBike2.0_Yijiang Park,Yijiang St. & Ln. 132， Songjiang Rd. Intersection (Northwest),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 19:32:16,2026-01-15,37,1,25.05316,121.53146,36,2026-01-16 00:37:25
500107019,YouBike2.0_松江公園,中山區,2026-01-15 22:40:04,松江路/松江路84巷(西北側路側),Zhongshan Dist,YouBike2.0_Songjiang Park,Songjiang Rd. & Ln. 84， Songjiang Rd. Intersection (Northwest),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,42,4,25.05025,121.53273,38,2026-01-16 00:37:25
500107020,YouBike2.0_新生長春路口,中山區,2026-01-15 23:50:04,新生北路二段/新生北路二段68巷交叉口(新生橋下),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Changchun Rd. Intersection,Sec. 2， Xinsheng N. Rd. & Ln. 68 Intersection (Under Bridge),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:50:04,2026-01-15,32,23,25.05639,121.52752,8,2026-01-16 00:37:25
500107021,YouBike2.0_第二果菜批發市場,中山區,2026-01-15 23:20:03,民族東路410巷2弄18號(東側),Zhongshan Dist,YouBike2.0_The Second Wholesale Fruit and Vegetable Market,No. 18， Aly. 2， Ln. 410， Minzu E Rd. (East),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:20:03,2026-01-15,40,20,25.06642,121.53735,18,2026-01-16 00:37:25
500107022,YouBike2.0_民生建國路口,中山區,2026-01-15 13:10:02,民生東路三段 / 建國北路二段口,Zhongshan Dist,YouBike2.0_Minsheng Rd. & Jianguo Rd. Intersection,Sec. 3， Minsheng E Rd. & Sec. 2， Jianguo N Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 13:10:02,2026-01-15,47,17,25.05778,121.53692,30,2026-01-16 00:37:25
500107023,YouBike2.0_興安華城,中山區,2026-01-16 00:10:03,興安街53-4號對側,Zhongshan Dist,YouBike2.0_Xing An Hua Cheng,No. 53-4， Xing'an St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:10:03,2026-01-16,62,41,25.05606,121.54175,20,2026-01-16 00:37:25
500107024,YouBike2.0_捷運中山國中站,中山區,2026-01-16 00:27:17,復興北路386號南側,Zhongshan Dist,YouBike2.0_MRT Zhongshan Junior High School Sta.,No. 386， Fuxing N Rd. (South),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:27:17,2026-01-16,61,1,25.06106,121.54406,59,2026-01-16 00:37:25
500107025,YouBike2.0_龍江錦州街口,中山區,2026-01-15 23:00:01,龍江路287號前方,Zhongshan Dist,YouBike2.0_Long Jiang Rd. & Jinzhou St. Intersection,No. 287， Long Jiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:00:01,2026-01-15,16,9,25.06045,121.54077,7,2026-01-16 00:37:25
500107026,YouBike2.0_建國長春路口,中山區,2026-01-15 17:23:16,建國北路/長春路口(南側),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N Rd. & Changchun Rd. Intersection (South),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 17:23:16,2026-01-15,16,12,25.05469,121.53686,4,2026-01-16 00:37:25
500107027,YouBike2.0_南京建國路口,中山區,2026-01-16 00:08:15,南京東路二段/建國北路二段(北側),Zhongshan Dist,YouBike2.0_Nanjing E Rd. & Jianguo Rd. Intersection,Sec. 2， Nanjing E Rd. & Sec. 2， Jianguo N Rd. Intersection (North),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:08:15,2026-01-16,57,6,25.05214,121.5368,51,2026-01-16 00:37:25
500107028,YouBike2.0_捷運松江南京站(7號出口),中山區,2026-01-16 00:20:04,松江路119號前,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 7),No. 119， Songjiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:20:04,2026-01-16,75,5,25.05246,121.5332,70,2026-01-16 00:37:25
500107029,YouBike2.0_朱崙商場,中山區,2026-01-15 20:58:17,龍江路15號前,Zhongshan Dist,YouBike2.0_Zhulun Market,No. 15， Long Jiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 20:58:17,2026-01-15,37,2,25.04762,121.54043,32,2026-01-16 00:37:25
500107030,YouBike2.0_中吉公園,中山區,2026-01-15 23:00:01,松江路170巷20號對側,Zhongshan Dist,YouBike2.0_Zhongji Park,No. 22， Ln. 170， Songjiang Rd， (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:00:01,2026-01-15,30,15,25.05604,121.53166,15,2026-01-16 00:37:25
500107031,YouBike2.0_華山公園,中山區,2026-01-15 15:23:19,市民大道與長安東路一段52巷口,Zhongshan Dist,YouBike2.0_Huashan Park,Civic Blvd. & Ln. 52， Sec. 1， Chang'an E Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 15:23:19,2026-01-15,19,1,25.0471,121.5277,18,2026-01-16 00:37:25
500107032,YouBike2.0_建國北路一段17巷,中山區,2026-01-15 22:40:04,建國北路一段17巷/八德路二段137巷口,Zhongshan Dist,YouBike2.0_Ln. 17， Sec. 1， Jianguo N. Rd.,Ln. 17， Sec. 1， Jianguo N. Rd. & Ln. 137， Sec. 2， Bade Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,45,12,25.04699,121.53735,32,2026-01-16 00:37:25
500107033,YouBike2.0_江寧公園,中山區,2026-01-16 00:35:15,建國北路二段151巷30號,Zhongshan Dist,YouBike2.0_Jiangning Park,No. 137， Hejiang St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:35:15,2026-01-16,16,15,25.0617,121.53925,1,2026-01-16 00:37:25
500107034,YouBike2.0_民權龍江路口,中山區,2026-01-15 21:28:15,民權東路三段與龍江路口東南側,Zhongshan Dist,YouBike2.0_Minquan E. Rd. & Long Jiang Rd. Intersection,Sec. 3， Minquan E. Rd. & Long Jiang Rd. Intersection (Southeast),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:28:15,2026-01-15,32,2,25.06225,121.54107,30,2026-01-16 00:37:25
500107035,YouBike2.0_捷運中山國小站(2號出口),中山區,2026-01-15 22:40:04,捷運中山國小站(2號出口)後方,Zhongshan Dist,YouBike2.0_MRT Zhongshan Elementary School Sta. (Exit 2),MRT Zhongshan Elementary School Sta. (Exit 2) (Back),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,79,3,25.06246,121.52705,75,2026-01-16 00:37:25
500107036,YouBike2.0_捷運行天宮站(3號出口),中山區,2026-01-15 23:50:04,松江路261號前,Zhongshan Dist,YouBike2.0_MRT Xingtian Temple Sta. (Exit 3),No. 261， Songjiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:50:04,2026-01-15,48,15,25.05992,121.5333,32,2026-01-16 00:37:25
500107037,YouBike2.0_林森農安街口,中山區,2026-01-15 23:30:04,林森北路582號(前),Zhongshan Dist,YouBike2.0_Linsen Rd. & Nong'an St. Intersection,No. 582， Linsen N. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:30:04,2026-01-15,23,13,25.06531,121.52565,10,2026-01-16 00:37:25
500107038,YouBike2.0_捷運中山國小站(4號出口),中山區,2026-01-16 00:27:17,民權東路一段/民權東路一段71巷口,Zhongshan Dist,YouBike2.0_MRT Zhongshan Elementary School Sta. (Exit 4),Sec. 1， Minquan E. Rd. & Ln. 71， Sec. 1， Minquan E. Rd. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:27:17,2026-01-16,20,0,25.06283,121.52697,20,2026-01-16 00:37:25
500107039,YouBike2.0_農安雙城街口,中山區,2026-01-16 00:20:04,農安街12-1號前方,Zhongshan Dist,YouBike2.0_Nong'an St. & Shuangcheng St. Intersection,No. 12-1， Nong'an St.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:20:04,2026-01-16,15,9,25.06491,121.52449,6,2026-01-16 00:37:25
500107040,YouBike2.0_新生德惠街口,中山區,2026-01-16 00:10:03,新生北路三段76號對側,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Dehui St. Intersection,No. 76， Sec. 3， Xinsheng N. Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:10:03,2026-01-16,35,25,25.06652,121.52762,9,2026-01-16 00:37:25
500107041,YouBike2.0_民族林森路口,中山區,2026-01-15 21:40:03,民族東路17號前,Zhongshan Dist,YouBike2.0_Minzu Rd. & Linsen Rd. Intersection,No. 17， Minzu E. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:40:03,2026-01-15,58,11,25.06847,121.52559,46,2026-01-16 00:37:25
500107042,YouBike2.0_臺北市立美術館,中山區,2026-01-15 23:08:17,花博公園5號出入口旁,Zhongshan Dist,YouBike2.0_Taipei Fine Arts Museum,Taipei EXPO Park Yuanshan Gate 5,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:08:17,2026-01-15,24,1,25.06987,121.52291,23,2026-01-16 00:37:25
500107043,YouBike2.0_中山民族路口,中山區,2026-01-15 23:17:17,中山北路三段54號前,Zhongshan Dist,YouBike2.0_Zhongshan Rd. & Minzu Rd. Intersection,No. 54， Sec. 3， Zhongshan N. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:17:17,2026-01-15,16,1,25.06816,121.52265,15,2026-01-16 00:37:25
500107044,YouBike2.0_新生高架停車場(林森北路107巷口),中山區,2026-01-15 22:40:04,新生北路一段與林森北路107巷口(新生高架橋下),Zhongshan Dist,YouBike2.0_Xinsheng Elevated Parking Lot (Ln. 107， Linsen N. Rd.),Sec. 1， Xinsheng N. Rd. & Ln. 107， Linsen N. Rd. (Under Xinsheng Elevated Bridge),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,14,10,25.04983,121.52853,4,2026-01-16 00:37:25
500107045,YouBike2.0_南京林森路口,中山區,2026-01-15 23:50:04,南京東路一段86號前,Zhongshan Dist,YouBike2.0_Nanjing E. Rd.,No. 86， Sec. 1， Nanjing E. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:50:04,2026-01-15,22,4,25.05201,121.52556,18,2026-01-16 00:37:25
500107046,YouBike2.0_仁德公園,中山區,2026-01-15 20:47:17,吉林路108巷與南京東路二段21巷口東南側,Zhongshan Dist,YouBike2.0_Rende Park,Ln. 108， Jilin Rd. & Ln.21 ， Sec. 2， Nanjing E. Rd. Intersection (Southeast),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 20:47:17,2026-01-15,18,17,25.05337,121.5289,1,2026-01-16 00:37:25
500107047,YouBike2.0_中原公園,中山區,2026-01-15 19:31:15,新生北路二段45巷(中原公園西側),Zhongshan Dist,YouBike2.0_Zhongyuan Park,Ln. 45， Sec. 2， Xinsheng N. Rd. (Zhongyuan Park West),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 19:31:15,2026-01-15,15,5,25.05583,121.52821,10,2026-01-16 00:37:25
500107048,YouBike2.0_下埤公園,中山區,2026-01-15 22:17:17,民族東路512巷13弄4號,Zhongshan Dist,YouBike2.0_Xiapi Park,No. 4， Aly. 13， Ln. 512， Minzu E. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:17:17,2026-01-15,33,26,25.06682,121.54213,1,2026-01-16 00:37:25
500107049,YouBike2.0_五常國中,中山區,2026-01-15 21:40:03,復興北路488巷2弄5號對側,Zhongshan Dist,YouBike2.0_Wuchang Junior High School,No. 5， Aly. 2， Ln. 488， Fuxing N. Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:40:03,2026-01-15,16,13,25.06505,121.54366,2,2026-01-16 00:37:25
500107050,YouBike2.0_榮星花園,中山區,2026-01-16 00:00:02,五常街77號對側,Zhongshan Dist,YouBike2.0_Rongxing Garden,No. 77， Wuchang St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:00:02,2026-01-16,46,38,25.06424,121.54037,2,2026-01-16 00:37:25
500107051,YouBike2.0_民權建國路口,中山區,2026-01-15 21:40:03,民權東路三段/建國北路三段口(東北側),Zhongshan Dist,YouBike2.0_Minquan Rd. & Jianguo N. Rd. Intersection,Sec. 3， Minquan E. Rd. & Sec. 3， Jianguo N. Rd. Intersection (Northeast),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:40:03,2026-01-15,50,8,25.06251,121.53765,41,2026-01-16 00:37:25
500107052,YouBike2.0_松江路431巷口,中山區,2026-01-15 20:21:16,松江路433號前,Zhongshan Dist,YouBike2.0_Ln. 431， Songshan Rd. Intersection,No. 433， Songjiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 20:21:16,2026-01-15,15,1,25.06585,121.53338,14,2026-01-16 00:37:25
500107053,YouBike2.0_新喜公園,中山區,2026-01-15 19:02:16,德惠街170巷22號對側,Zhongshan Dist,YouBike2.0_Xinxi Park,No. 22， Ln. 170， Dehuei St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 19:02:16,2026-01-15,13,1,25.06533,121.53177,10,2026-01-16 00:37:25
500107054,YouBike2.0_吉林路407巷口,中山區,2026-01-16 00:14:17,吉林路401號前,Zhongshan Dist,YouBike2.0_Ln. 407， Jilin Rd. Intersection,No. 401， Jilin Rd,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:14:17,2026-01-16,15,10,25.06595,121.53041,0,2026-01-16 00:37:25
500107055,YouBike2.0_民族松江路口,中山區,2026-01-15 18:08:15,民族東路與松江路口西北側,Zhongshan Dist,YouBike2.0_Minzu Rd. & Songjiang Rd. Intersection,Minzu E. Rd. & Songjiang Rd. Intersection (Northwest),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 18:08:15,2026-01-15,17,2,25.06833,121.5328,15,2026-01-16 00:37:25
500107056,YouBike2.0_林安泰古厝,中山區,2026-01-15 23:20:03,濱江街5號對側,Zhongshan Dist,YouBike2.0_Lin An Tai Historical House,No. 5， Binjiang St. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:20:03,2026-01-15,36,4,25.07154,121.53058,32,2026-01-16 00:37:25
500107058,YouBike2.0_渭水八德路口,中山區,2026-01-15 23:08:17,渭水路54號對側,Zhongshan Dist,YouBike2.0_Weishuei Rd. & Bade Rd. Intersection,No. 54， Weishuei Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:08:17,2026-01-15,23,22,25.04573,121.53508,1,2026-01-16 00:37:25
500107059,YouBike2.0_捷運中山站(2號出口),中山區,2026-01-15 23:43:18,南京西路4號前,Zhongshan Dist,YouBike2.0_MRT Zhongshan Sta. (Exit 2),No. 4， Nanjing W. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:43:18,2026-01-15,33,1,25.05228,121.52176,32,2026-01-16 00:37:25
500107060,YouBike2.0_撫順公園,中山區,2026-01-15 22:57:16,中山北路三段2號對側,Zhongshan Dist,YouBike2.0_Fushun Park,No. 2， Sec. 3， Jhongshan N. Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:57:16,2026-01-15,30,2,25.06416,121.52203,27,2026-01-16 00:37:25
500107061,YouBike2.0_新生公園,中山區,2026-01-15 23:50:04,民族東路/吉林路口(西北側),Zhongshan Dist,YouBike2.0_Xinsheng Park,Minzu E. Rd & Jilin Rd. Intersection (Northwest),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:50:04,2026-01-15,29,12,25.06839,121.53032,17,2026-01-16 00:37:25
500107062,YouBike2.0_捷運行天宮站(1號出口),中山區,2026-01-15 21:40:03,松江路230號前,Zhongshan Dist,YouBike2.0_MRT Xingtian Temple Sta. (Exit 1),No. 230， Songjiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:40:03,2026-01-15,49,6,25.05867,121.53305,42,2026-01-16 00:37:25
500107063,YouBike2.0_林森長春路口,中山區,2026-01-16 00:20:04,長春路29號前,Zhongshan Dist,YouBike2.0_Linsen & Changchun Intersection,No. 29， Changchun Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:20:04,2026-01-16,28,4,25.05497,121.52536,22,2026-01-16 00:37:25
500107064,YouBike2.0_建國農安街口,中山區,2026-01-15 22:40:04,建國北路/農安街口(建國橋下),Zhongshan Dist,YouBike2.0_Jianguo & Nong'an Intersection,Jianguo N. Rd. & Nong'an St. Intersection,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,80,37,25.06503,121.53678,41,2026-01-16 00:37:25
500107065,YouBike2.0_松江路77巷口,中山區,2026-01-15 22:56:15,松江路77巷口,Zhongshan Dist,YouBike2.0_Ln. 77， Songjiang Rd.,Ln. 77， Songjiang Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:56:15,2026-01-15,10,1,25.04985,121.53312,9,2026-01-16 00:37:25
500107066,YouBike2.0_建國長安路口,中山區,2026-01-15 23:10:04,建國北路一段與長安東路二段口北側,Zhongshan Dist,YouBike2.0_Jianguo & Chang'an Intersection,Sec. 1， Jianguo N. Rd. & Sec. 2， Chang'an E. Rd. Intersection (North),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 23:10:04,2026-01-15,20,7,25.04836,121.53669,12,2026-01-16 00:37:25
500107067,YouBike2.0_市民新生路口,中山區,2026-01-15 09:40:03,新生北路一段36號前,Zhongshan Dist,YouBike2.0_Civic & Xinsheng Intersection,No. 36， Sec. 1， Xinsheng N. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 09:40:03,2026-01-15,15,3,25.04611,121.53193,12,2026-01-16 00:37:25
500107068,YouBike2.0_民權吉林路口,中山區,2026-01-15 21:40:03,民權東路二段51號前,Zhongshan Dist,YouBike2.0_Minquan & Jilin Intersection,No. 51， Sec. 2， Minquan E. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 21:40:03,2026-01-15,15,2,25.06269,121.53061,13,2026-01-16 00:37:25
500107069,YouBike2.0_中山農安街口,中山區,2026-01-16 00:23:17,中山北路三段25號前,Zhongshan Dist,YouBike2.0_Zhongshan Rd. & Nong'an St. Intersection,No. 25， Sec. 3， Zhongshan N. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:23:17,2026-01-16,29,1,25.0651,121.5224,27,2026-01-16 00:37:25
500107070,YouBike2.0_捷運行政大樓,中山區,2026-01-16 00:32:15,中山北路二段48巷7號前,Zhongshan Dist,YouBike2.0_MRT Administration Building,No. 7， Ln. 48， Sec. 2， Zhongshan N. Rd,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:32:15,2026-01-16,14,0,25.05575,121.52168,13,2026-01-16 00:37:25
500107071,YouBike2.0_中吉公園(松江路188巷),中山區,2026-01-16 00:00:02,松江路188巷11號對側,Zhongshan Dist,YouBike2.0_Zhongji Park(Ln. 188， Songjiang Rd.),No. 11， Ln. 188， Songjiang Rd. (Opposite),1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:00:02,2026-01-16,22,15,25.0568,121.53191,7,2026-01-16 00:37:25
500107072,YouBike2.0_吉林路123巷口,中山區,2026-01-16 00:35:15,吉林路125號前,Zhongshan Dist,YouBike2.0_Ln. 123， Jilin Rd.,No. 125， Jilin Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:35:15,2026-01-16,22,16,25.05731,121.53021,4,2026-01-16 00:37:25
500107075,YouBike2.0_國立臺北大學(臺北校區),中山區,2026-01-15 22:40:04,民生東路三段67號前,Zhongshan Dist,YouBike2.0_National Taipei University(Taipei Canpus),No. 67， Sec. 3， Minsheng E. Rd.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-15 22:40:04,2026-01-15,38,8,25.05806,121.54304,30,2026-01-16 00:37:25
500107076,YouBike2.0_錦州吉林路口,中山區,2026-01-16 00:10:03,錦州街174號前,Zhongshan Dist,YouBike2.0_Jinzhou St. & Jilin Rd. Intersection,No. 174， Jinzhou St.,1,2026-01-16 00:36:53,2026-01-16 00:36:53,2026-01-16 00:10:03,2026-01-16,30,20,25.06028,121.52991,10,2026-01-16 00:37:25
500107077,YouBike2.0_中山北路二段59巷口,中山區,2025-01-26 16:33:15,中山北路二段59之3號前,Zhongshan Dist,YouBike2.0_Ln. 59， Sec. 2， Zhongshan N. Rd.,No. 59-3， Sec. 2， Zhongshan N. Rd.,0,2026-01-16 00:36:53,2026-01-16 00:36:53,2025-01-26 16:33:15,2025-01-26,12,0,25.05606,121.5229,12,2026-01-16 00:37:25
